PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
1.500 3.714575e+01 1.727220e-01 1.664164e-01 1.707906e-01 4.416885e+01 1.582436e+01 1.763730e+01 1.635811e+01 1.580556e+01 1.611313e+01 9.348810e+00 2.713407e-02 4.985236e-02 1.401976e-01 2.714438e-02 2.902569e-02 2.173631e+02 1.339110e+01 1.877477e+01 1.550882e+01 1.339727e+01 1.392116e+01
1.500 3.714797e+01 1.686822e-01 1.645992e-01 1.686626e-01 1.747523e+01 1.630161e+01 1.747106e+01 1.608572e+01 1.580499e+01 1.608361e+01 3.082261e-02 2.713123e-02 3.081193e-02 2.748810e-02 2.714330e-02 2.790893e-02 1.510526e+01 1.338978e+01 1.510029e+01 1.354552e+01 1.339676e+01 1.375304e+01
1.500 3.714564e+01 1.728323e-01 1.665826e-01 1.706922e-01 2.991864e+01 1.589043e+01 1.765557e+01 1.634432e+01 1.580613e+01 1.608743e+01 5.689747e+00 2.713329e-02 3.481272e-02 1.028779e-01 2.714579e-02 2.800324e-02 9.837434e+01 1.339073e+01 1.677585e+01 1.471361e+01 1.339792e+01 1.379079e+01
1.500 3.715222e+01 1.665022e-01 1.627027e-01 1.664042e-01 1.724699e+01 1.587732e+01 1.721852e+01 1.603454e+01 1.580407e+01 1.602708e+01 3.476654e-02 2.712361e-02 3.469274e-02 2.742972e-02 2.714179e-02 2.783239e-02 1.637634e+01 1.338623e+01 1.634163e+01 1.350436e+01 1.339606e+01 1.370313e+01
1.500 3.714428e+01 1.705234e-01 1.669105e-01 1.703980e-01 1.680979e+01 1.593319e+01 1.665021e+01 1.603576e+01 1.580768e+01 1.602366e+01 2.961680e-02 2.714621e-02 2.920348e-02 2.732148e-02 2.714971e-02 2.771329e-02 1.454790e+01 1.339675e+01 1.435437e+01 1.346820e+01 1.339975e+01 1.366215e+01
1.500 3.715380e+01 1.726634e-01 1.676531e-01 1.716449e-01 2.956564e+01 1.610461e+01 1.717512e+01 1.622176e+01 1.580280e+01 1.606947e+01 1.013411e+01 2.711856e-02 3.062963e-02 1.710855e-01 2.713877e-02 2.786443e-02 1.505090e+02 1.338388e+01 1.500646e+01 1.540147e+01 1.339465e+01 1.373189e+01
1.500 3.714626e+01 1.699683e-01 1.661473e-01 1.699683e-01 1.698626e+01 1.584789e+01 1.698626e+01 1.607099e+01 1.580899e+01 1.607099e+01 3.090650e-02 2.721232e-02 3.090650e-02 2.746900e-02 2.715586e-02 2.787822e-02 1.513949e+01 1.342754e+01 1.513949e+01 1.353680e+01 1.340261e+01 1.373847e+01
1.500 3.715494e+01 1.708268e-01 1.666286e-01 1.701661e-01 2.138474e+01 1.582045e+01 1.692592e+01 1.611581e+01 1.580231e+01 1.602775e+01 2.414193e+00 2.712628e-02 3.904152e-02 6.474393e-02 2.713771e-02 2.826020e-02 6.020376e+01 1.338747e+01 1.632746e+01 1.418784e+01 1.339416e+01 1.374002e+01
1.500 3.715189e+01 1.712153e-01 1.665854e-01 1.705958e-01 2.144995e+01 1.581706e+01 1.724769e+01 1.614606e+01 1.580362e+01 1.607231e+01 1.856841e-01 2.711917e-02 3.323494e-02 3.210514e-02 2.714042e-02 2.792936e-02 3.483504e+01 1.338416e+01 1.603761e+01 1.392371e+01 1.339542e+01 1.375670e+01
1.500 3.714538e+01 1.704329e-01 1.661398e-01 1.701699e-01 1.720158e+01 1.581691e+01 1.671620e+01 1.607722e+01 1.580559e+01 1.604888e+01 3.144806e-02 2.711875e-02 2.998068e-02 2.746452e-02 2.714441e-02 2.778830e-02 1.539114e+01 1.338396e+01 1.470778e+01 1.353462e+01 1.339728e+01 1.369662e+01
1.500 3.714925e+01 1.764503e-01 1.678229e-01 1.718544e-01 1.604668e+02 1.581924e+01 1.717550e+01 1.659424e+01 1.580423e+01 1.605538e+01 8.027157e+00 2.712371e-02 3.198405e-02 9.410007e-02 2.714165e-02 2.787052e-02 4.763691e+02 1.338628e+01 1.562936e+01 1.545428e+01 1.339599e+01 1.373423e+01
1.500 3.714443e+01 1.710652e-01 1.662014e-01 1.700873e-01 2.113850e+01 1.582316e+01 1.667643e+01 1.614079e+01 1.580646e+01 1.603011e+01 4.593629e-02 2.713197e-02 2.967652e-02 2.768635e-02 2.714631e-02 2.774301e-02 2.184114e+01 1.339012e+01 1.457416e+01 1.363192e+01 1.339816e+01 1.367595e+01
1.500 3.714851e+01 1.712875e-01 1.652078e-01 1.693505e-01 2.782509e+01 1.582123e+01 1.719396e+01 1.629272e+01 1.580428e+01 1.607427e+01 7.366545e-02 2.712597e-02 3.182293e-02 2.834751e-02 2.714153e-02 2.790856e-02 3.380665e+01 1.338732e+01 1.555944e+01 1.392666e+01 1.339594e+01 1.375227e+01
1.500 3.715146e+01 1.720528e-01 1.673061e-01 1.708516e-01 3.998663e+01 1.598922e+01 1.699612e+01 1.618755e+01 1.580342e+01 1.603987e+01 3.832707e+00 2.712365e-02 3.040489e-02 7.039073e-02 2.713989e-02 2.779163e-02 1.548755e+02 1.338625e+01 1.490601e+01 1.445437e+01 1.339518e+01 1.369817e+01
1.500 3.714898e+01 1.714318e-01 1.671976e-01 1.709197e-01 1.899348e+01 1.634577e+01 1.743521e+01 1.611218e+01 1.580439e+01 1.605440e+01 3.558794e-02 2.712764e-02 3.066714e-02 2.759300e-02 2.714194e-02 2.783266e-02 1.730384e+01 1.338811e+01 1.503108e+01 1.359393e+01 1.339613e+01 1.371743e+01
1.500 3.714841e+01 1.691960e-01 1.649372e-01 1.688744e-01 1.808226e+01 1.581728e+01 1.751266e+01 1.608739e+01 1.580514e+01 1.605516e+01 4.477202e-02 2.712000e-02 4.306051e-02 2.805049e-02 2.714373e-02 2.839659e-02 1.880866e+01 1.338455e+01 1.800891e+01 1.362969e+01 1.339696e+01 1.379985e+01
2.620 4.319217e+00 4.785003e-01 4.705266e-01 4.785003e-01 1.669756e+02 1.653509e+02 1.669756e+02 1.128359e+02 1.121232e+02 1.128359e+02 1.083812e+00 1.059443e+00 1.083812e+00 4.932085e-01 5.041246e-01 5.143538e-01 3.548878e+02 3.488980e+02 3.548878e+02 1.755768e+02 1.807953e+02 1.831043e+02
