PMMA AvgEnergyPrim DLET DLETPrim DLETProt TLET TLETPrim TLETProt dZ2Beta2 dZ2Beta2Prim dZ2Beta2Prot dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.355 2.995784e+00 2.319706e+02 2.333137e+02 2.319706e+02 1.545531e+02 1.579769e+02 1.545531e+02 8.569155e+02 8.628805e+02 8.569155e+02 5.651324e+02 5.689084e+02 5.651324e+02 4.568657e+01 3.110386e+02 3.033288e+02
4.355 2.936563e+00 3.672891e+02 2.127490e+02 2.135556e+02 1.684532e+02 1.549005e+02 1.506168e+02 1.784249e+03 5.878995e+02 6.372551e+02 9.093772e+02 4.508664e+02 4.678835e+02 5.490843e+01 2.718529e+02 2.693614e+02
4.355 3.038517e+00 2.034954e+02 2.043559e+02 2.034954e+02 1.465044e+02 1.490859e+02 1.465044e+02 6.924196e+02 6.978739e+02 6.924196e+02 4.581520e+02 4.609911e+02 4.581520e+02 4.101860e+01 2.740128e+02 2.684774e+02
4.355 3.149077e+00 1.984436e+02 2.004456e+02 1.984436e+02 1.417801e+02 1.457335e+02 1.417801e+02 4.512740e+02 4.568324e+02 4.512740e+02 3.870896e+02 3.917102e+02 3.870896e+02 3.349851e+01 2.397117e+02 2.320538e+02
4.355 3.141891e+00 2.427581e+02 1.900236e+02 1.885695e+02 1.447747e+02 1.421765e+02 1.384704e+02 5.766588e+02 4.729639e+02 4.684712e+02 4.702176e+02 3.744895e+02 3.710939e+02 3.682049e+01 2.344013e+02 2.274559e+02
4.355 3.047525e+00 2.372268e+02 2.312612e+02 2.372268e+02 1.560621e+02 1.566184e+02 1.560621e+02 9.209522e+02 8.598858e+02 9.209522e+02 5.922410e+02 5.621676e+02 5.922410e+02 4.844985e+01 3.067818e+02 3.125697e+02
4.355 3.069399e+00 2.165833e+02 2.183694e+02 2.165833e+02 1.505034e+02 1.528544e+02 1.505034e+02 6.140451e+02 6.222037e+02 6.140451e+02 4.677601e+02 4.732088e+02 4.677601e+02 3.829323e+01 2.714394e+02 2.660441e+02
4.355 3.069013e+00 2.139666e+02 2.140438e+02 2.139666e+02 1.507838e+02 1.518023e+02 1.507838e+02 6.570492e+02 6.587179e+02 6.570492e+02 4.731971e+02 4.739161e+02 4.731971e+02 4.015204e+01 2.734492e+02 2.714129e+02
4.355 3.080377e+00 2.220412e+02 2.235528e+02 2.220412e+02 1.489585e+02 1.519479e+02 1.489585e+02 8.434276e+02 8.582601e+02 8.434276e+02 5.475972e+02 5.545492e+02 5.475972e+02 4.684839e+01 2.951151e+02 2.875781e+02
4.355 3.062088e+00 2.335822e+02 2.314613e+02 2.335822e+02 1.538278e+02 1.547904e+02 1.538278e+02 9.109041e+02 9.099259e+02 9.109041e+02 5.852543e+02 5.785852e+02 5.852543e+02 4.451372e+01 3.090165e+02 3.067636e+02
4.355 2.838344e+00 2.446769e+02 2.462034e+02 2.446769e+02 1.643255e+02 1.666769e+02 1.643255e+02 9.022598e+02 9.104582e+02 9.022598e+02 6.051290e+02 6.101363e+02 6.051290e+02 4.987119e+01 3.334929e+02 3.275010e+02
4.355 2.758149e+00 2.523393e+02 2.545434e+02 2.523393e+02 1.665490e+02 1.706320e+02 1.665490e+02 9.385615e+02 9.565980e+02 9.385615e+02 6.352343e+02 6.449370e+02 6.352343e+02 4.848230e+01 3.483565e+02 3.375350e+02
4.355 2.943071e+00 2.433382e+02 2.451882e+02 2.433382e+02 1.590307e+02 1.622219e+02 1.590307e+02 8.531858e+02 8.626428e+02 8.531858e+02 5.910579e+02 5.969847e+02 5.910579e+02 4.761775e+01 3.187540e+02 3.109589e+02
4.355 2.954350e+00 2.324594e+02 2.342693e+02 2.324594e+02 1.565929e+02 1.590892e+02 1.565929e+02 8.888700e+02 9.004097e+02 8.888700e+02 5.767865e+02 5.831859e+02 5.767865e+02 4.893883e+01 3.159262e+02 3.093362e+02
4.355 2.949431e+00 2.385566e+02 2.416966e+02 2.385566e+02 1.521433e+02 1.592666e+02 1.521433e+02 9.139239e+02 9.304240e+02 9.139239e+02 6.025039e+02 6.125175e+02 6.025039e+02 4.513371e+01 3.194070e+02 3.024186e+02
4.355 3.078482e+00 2.064176e+02 2.076673e+02 2.064176e+02 1.440947e+02 1.487617e+02 1.440947e+02 6.287183e+02 6.378969e+02 6.287183e+02 4.503330e+02 4.548581e+02 4.503330e+02 3.956517e+01 2.657074e+02 2.559559e+02
4.355 2.963540e+00 2.570694e+02 2.595471e+02 2.570694e+02 1.592162e+02 1.637051e+02 1.592162e+02 1.069909e+03 1.086325e+03 1.069909e+03 6.893580e+02 6.986976e+02 6.893580e+02 4.575979e+01 3.446940e+02 3.327523e+02
4.355 3.002899e+00 2.119508e+02 2.143933e+02 2.119508e+02 1.506951e+02 1.541866e+02 1.506951e+02 6.220263e+02 6.329073e+02 6.220263e+02 4.553380e+02 4.624057e+02 4.553380e+02 4.033960e+01 2.769556e+02 2.690916e+02
4.355 3.038428e+00 2.219766e+02 2.235402e+02 2.219766e+02 1.516069e+02 1.547082e+02 1.516069e+02 6.633240e+02 6.712282e+02 6.633240e+02 4.938504e+02 4.988466e+02 4.938504e+02 4.723937e+01 2.806805e+02 2.738362e+02
4.355 2.990787e+00 2.140266e+02 2.122340e+02 2.140266e+02 1.498104e+02 1.518348e+02 1.498104e+02 6.626457e+02 6.610876e+02 6.626457e+02 4.733398e+02 4.682397e+02 4.733398e+02 4.492676e+01 2.740958e+02 2.705052e+02
4.355 2.950026e+00 2.354772e+02 2.347390e+02 2.354772e+02 1.581290e+02 1.590502e+02 1.581290e+02 8.686805e+02 8.740171e+02 8.686805e+02 5.795514e+02 5.800637e+02 5.795514e+02 4.807974e+01 3.129294e+02 3.106064e+02
4.355 2.999768e+00 2.324312e+02 2.280140e+02 2.311471e+02 1.557858e+02 1.548550e+02 1.534111e+02 9.249605e+02 9.671734e+02 9.613747e+02 5.832020e+02 5.912593e+02 5.968401e+02 4.855585e+01 3.143941e+02 3.107336e+02
4.355 3.129707e+00 2.314449e+02 2.337702e+02 2.314449e+02 1.494302e+02 1.547940e+02 1.494302e+02 9.392696e+02 9.532075e+02 9.392696e+02 5.873298e+02 5.951018e+02 5.873298e+02 4.818876e+01 3.134041e+02 3.004702e+02
4.355 2.833328e+00 2.344872e+02 2.361625e+02 2.344872e+02 1.597204e+02 1.635113e+02 1.597204e+02 8.828473e+02 8.933157e+02 8.828473e+02 5.748032e+02 5.807130e+02 5.748032e+02 4.972868e+01 3.267253e+02 3.174297e+02
4.355 2.909859e+00 2.375813e+02 2.394527e+02 2.375813e+02 1.547786e+02 1.598494e+02 1.547786e+02 9.296710e+02 9.390911e+02 9.296710e+02 5.998661e+02 6.055889e+02 5.998661e+02 4.845594e+01 3.220520e+02 3.102313e+02
4.355 3.018498e+00 2.005836e+02 2.003463e+02 2.005836e+02 1.482815e+02 1.487060e+02 1.482815e+02 5.193756e+02 5.217850e+02 5.193756e+02 4.038696e+02 4.039591e+02 4.038696e+02 3.995612e+01 2.536213e+02 2.526602e+02
4.355 3.090320e+00 2.326141e+02 2.352819e+02 2.326141e+02 1.507799e+02 1.546383e+02 1.507799e+02 1.035574e+03 1.053591e+03 1.035574e+03 6.195328e+02 6.292197e+02 6.195328e+02 4.748023e+01 3.239964e+02 3.132519e+02
4.355 3.092408e+00 2.219956e+02 2.188748e+02 2.219956e+02 1.481064e+02 1.489180e+02 1.481064e+02 9.938591e+02 9.401111e+02 9.938591e+02 5.891423e+02 5.669790e+02 5.891423e+02 4.273565e+01 2.982137e+02 3.024383e+02
4.28 4.160163e+00 1.828834e+02 1.820834e+02 1.828834e+02 1.209384e+02 1.205668e+02 1.209384e+02 5.744674e+02 5.704322e+02 5.744674e+02 4.006662e+02 3.981958e+02 4.006662e+02 1.690021e+02 2.038691e+02 2.049781e+02
4.28 4.191110e+00 1.840699e+02 1.804447e+02 1.840699e+02 1.205326e+02 1.194609e+02 1.205326e+02 6.363156e+02 6.055257e+02 6.363156e+02 4.211141e+02 4.050926e+02 4.211141e+02 1.728519e+02 2.048736e+02 2.096725e+02
4.28 4.168344e+00 1.814466e+02 1.805066e+02 1.814466e+02 1.203378e+02 1.198039e+02 1.203378e+02 5.641484e+02 5.571467e+02 5.641484e+02 3.961255e+02 3.925412e+02 3.961255e+02 1.684999e+02 2.010288e+02 2.026941e+02
4.28 4.200486e+00 1.793581e+02 1.775401e+02 1.793581e+02 1.191705e+02 1.185279e+02 1.191705e+02 5.655101e+02 5.527852e+02 5.655101e+02 3.926058e+02 3.855175e+02 3.926058e+02 1.662365e+02 1.982799e+02 2.006302e+02
4.28 4.205109e+00 1.809425e+02 1.797346e+02 1.809425e+02 1.192500e+02 1.187340e+02 1.192500e+02 5.860661e+02 5.780494e+02 5.860661e+02 4.015224e+02 3.970829e+02 4.015224e+02 1.673242e+02 2.007916e+02 2.025121e+02
4.28 4.202318e+00 1.785195e+02 1.776473e+02 1.785195e+02 1.192823e+02 1.187543e+02 1.192823e+02 5.586251e+02 5.546769e+02 5.586251e+02 3.881183e+02 3.855998e+02 3.881183e+02 1.665933e+02 1.989329e+02 2.003127e+02
4.28 4.210737e+00 1.790835e+02 1.776981e+02 1.790835e+02 1.187279e+02 1.182271e+02 1.187279e+02 5.712378e+02 5.627466e+02 5.712378e+02 3.938955e+02 3.889493e+02 3.938955e+02 1.639173e+02 1.985352e+02 2.002746e+02
4.28 4.160883e+00 1.860387e+02 1.854045e+02 1.860387e+02 1.212717e+02 1.207575e+02 1.212717e+02 5.781316e+02 5.740062e+02 5.781316e+02 4.103655e+02 4.085101e+02 4.103655e+02 1.692015e+02 2.039109e+02 2.053451e+02
4.28 4.234076e+00 1.790541e+02 1.764224e+02 1.790541e+02 1.181386e+02 1.172997e+02 1.181386e+02 5.972074e+02 5.733355e+02 5.972074e+02 4.018979e+02 3.902579e+02 4.018979e+02 1.661161e+02 1.975409e+02 2.012850e+02
4.28 4.144600e+00 1.885178e+02 1.871248e+02 1.885178e+02 1.219408e+02 1.213406e+02 1.219408e+02 6.322834e+02 6.229600e+02 6.322834e+02 4.303803e+02 4.253313e+02 4.303803e+02 1.732232e+02 2.097256e+02 2.117950e+02
4.28 4.188900e+00 1.867782e+02 1.804767e+02 1.823674e+02 1.201388e+02 1.191244e+02 1.198705e+02 6.109453e+02 5.827710e+02 5.951814e+02 4.182388e+02 4.003261e+02 4.073974e+02 1.694642e+02 2.018530e+02 2.043936e+02
4.28 4.204184e+00 1.816172e+02 1.811310e+02 1.816172e+02 1.192773e+02 1.189947e+02 1.192773e+02 5.826934e+02 5.788004e+02 5.826934e+02 4.023326e+02 4.004395e+02 4.023326e+02 1.658826e+02 2.014005e+02 2.022938e+02
4.28 4.203183e+00 1.796511e+02 1.772782e+02 1.796511e+02 1.190677e+02 1.182626e+02 1.190677e+02 5.602616e+02 5.429840e+02 5.602616e+02 3.920634e+02 3.826038e+02 3.920634e+02 1.639210e+02 1.967933e+02 1.998451e+02
4.28 4.166195e+00 1.845752e+02 1.833763e+02 1.845966e+02 1.205321e+02 1.200306e+02 1.205304e+02 6.332237e+02 6.191766e+02 6.333906e+02 4.224838e+02 4.164587e+02 4.225745e+02 1.722828e+02 2.067176e+02 2.089872e+02
4.28 4.193101e+00 1.871033e+02 1.864031e+02 1.871033e+02 1.210316e+02 1.206654e+02 1.210316e+02 6.147057e+02 6.092778e+02 6.147057e+02 4.220779e+02 4.194184e+02 4.220779e+02 1.748754e+02 2.072278e+02 2.084754e+02
4.28 4.207850e+00 1.806356e+02 1.788437e+02 1.806356e+02 1.190528e+02 1.184408e+02 1.190528e+02 5.763660e+02 5.692745e+02 5.763660e+02 3.982308e+02 3.928396e+02 3.982308e+02 1.669356e+02 1.994614e+02 2.012778e+02
4.28 4.184142e+00 1.847962e+02 1.841939e+02 1.847962e+02 1.206294e+02 1.202461e+02 1.206294e+02 6.309822e+02 6.313575e+02 6.309822e+02 4.214522e+02 4.207008e+02 4.214522e+02 1.717001e+02 2.084649e+02 2.092253e+02
4.28 4.179817e+00 1.852921e+02 1.822470e+02 1.852921e+02 1.206094e+02 1.198081e+02 1.206094e+02 6.491225e+02 6.218145e+02 6.491225e+02 4.281837e+02 4.141920e+02 4.281837e+02 1.728710e+02 2.068119e+02 2.107877e+02
4.28 4.180043e+00 1.806590e+02 1.782051e+02 1.806590e+02 1.196868e+02 1.188291e+02 1.196868e+02 5.701397e+02 5.526174e+02 5.701397e+02 3.968560e+02 3.874536e+02 3.968560e+02 1.679952e+02 1.985954e+02 2.018300e+02
4.28 4.183952e+00 1.814956e+02 1.780116e+02 1.814956e+02 1.202506e+02 1.192106e+02 1.202506e+02 5.349554e+02 5.117384e+02 5.349554e+02 3.876181e+02 3.741069e+02 3.876181e+02 1.647867e+02 1.959467e+02 1.999634e+02
4.28 4.179636e+00 1.814768e+02 1.801212e+02 1.814768e+02 1.200525e+02 1.195023e+02 1.200525e+02 5.656741e+02 5.558653e+02 5.656741e+02 3.960956e+02 3.911193e+02 3.960956e+02 1.690837e+02 2.003182e+02 2.023287e+02
4.28 4.148322e+00 1.833208e+02 1.816684e+02 1.833208e+02 1.206621e+02 1.200907e+02 1.206621e+02 5.995156e+02 5.801918e+02 5.995156e+02 4.107119e+02 4.021542e+02 4.107119e+02 1.697135e+02 2.033690e+02 2.062036e+02
4.28 4.209165e+00 1.814633e+02 1.796745e+02 1.814633e+02 1.189797e+02 1.183872e+02 1.189797e+02 5.838701e+02 5.715436e+02 5.838701e+02 4.035868e+02 3.966995e+02 4.035868e+02 1.673008e+02 1.991674e+02 2.014223e+02
4.28 4.211791e+00 1.803889e+02 1.789722e+02 1.803889e+02 1.192150e+02 1.187120e+02 1.192150e+02 5.743644e+02 5.633736e+02 5.743644e+02 3.967497e+02 3.910468e+02 3.967497e+02 1.661978e+02 1.994995e+02 2.014869e+02
4.28 4.215056e+00 1.849012e+02 1.825960e+02 1.849012e+02 1.200412e+02 1.192213e+02 1.200412e+02 5.898121e+02 5.765296e+02 5.898121e+02 4.118118e+02 4.036281e+02 4.118118e+02 1.689107e+02 2.014914e+02 2.042810e+02
4.28 4.188239e+00 1.845591e+02 1.823353e+02 1.845591e+02 1.206253e+02 1.198550e+02 1.206253e+02 5.857824e+02 5.606442e+02 5.857824e+02 4.084746e+02 3.973377e+02 4.084746e+02 1.696944e+02 2.013935e+02 2.051604e+02
4.28 4.219691e+00 1.782915e+02 1.757252e+02 1.782915e+02 1.190187e+02 1.181087e+02 1.190187e+02 5.470525e+02 5.248509e+02 5.470525e+02 3.844820e+02 3.733724e+02 3.844820e+02 1.639792e+02 1.951310e+02 1.988192e+02
4.28 4.193538e+00 1.817183e+02 1.800403e+02 1.817183e+02 1.200863e+02 1.194316e+02 1.200863e+02 5.619985e+02 5.509749e+02 5.619985e+02 3.955713e+02 3.894967e+02 3.955713e+02 1.660065e+02 1.998084e+02 2.020780e+02
4.28 4.215706e+00 1.824930e+02 1.800062e+02 1.824930e+02 1.193784e+02 1.185612e+02 1.193784e+02 5.954362e+02 5.791851e+02 5.954362e+02 4.078820e+02 3.984963e+02 4.078820e+02 1.661660e+02 2.005089e+02 2.035324e+02
4.28 4.205595e+00 1.794812e+02 1.777820e+02 1.794812e+02 1.188923e+02 1.182707e+02 1.188923e+02 5.764195e+02 5.624221e+02 5.764195e+02 3.960831e+02 3.889603e+02 3.960831e+02 1.663538e+02 1.984427e+02 2.008974e+02
4.28 4.212105e+00 1.810264e+02 1.798403e+02 1.810264e+02 1.193446e+02 1.187996e+02 1.193446e+02 6.104105e+02 6.037620e+02 6.104105e+02 4.078504e+02 4.039226e+02 4.078504e+02 1.706308e+02 2.033188e+02 2.049941e+02
4.28 4.191065e+00 1.825667e+02 1.798606e+02 1.825667e+02 1.202276e+02 1.192952e+02 1.202276e+02 5.877398e+02 5.730585e+02 5.877398e+02 4.050692e+02 3.957561e+02 4.050692e+02 1.692571e+02 2.014411e+02 2.045661e+02
4.28 4.183876e+00 1.818563e+02 1.779505e+02 1.818563e+02 1.198531e+02 1.187421e+02 1.198531e+02 5.958141e+02 5.573738e+02 5.958141e+02 4.058993e+02 3.873261e+02 4.058993e+02 1.689789e+02 1.989521e+02 2.044996e+02
4.28 4.194077e+00 1.793282e+02 1.777392e+02 1.793282e+02 1.192576e+02 1.185957e+02 1.192576e+02 5.144916e+02 5.093904e+02 5.144916e+02 3.786648e+02 3.742416e+02 3.786648e+02 1.621296e+02 1.944411e+02 1.961346e+02
4.28 4.193127e+00 1.795364e+02 1.780749e+02 1.795091e+02 1.189696e+02 1.184386e+02 1.189496e+02 5.539046e+02 5.471955e+02 5.539815e+02 3.906403e+02 3.860526e+02 3.906664e+02 1.652954e+02 1.973084e+02 1.988946e+02
4.28 4.154808e+00 1.859295e+02 1.837756e+02 1.859295e+02 1.214839e+02 1.206727e+02 1.214839e+02 6.105324e+02 5.893579e+02 6.105324e+02 4.184528e+02 4.087395e+02 4.184528e+02 1.726097e+02 2.053382e+02 2.088931e+02
4.0 1.525369e+01 4.623675e+01 3.657659e+01 3.734021e+01 3.381670e+01 3.353948e+01 3.371839e+01 1.582095e+03 4.334836e+01 4.477889e+01 1.127941e+02 3.985521e+01 4.127773e+01 3.315970e+01 3.318010e+01 3.345938e+01
4.0 1.522569e+01 4.202204e+01 3.709686e+01 3.847646e+01 3.401829e+01 3.366839e+01 3.390117e+01 1.106523e+02 4.780119e+01 5.237996e+01 6.045351e+01 4.190438e+01 4.525226e+01 3.332814e+01 3.346329e+01 3.390321e+01
4.0 1.523110e+01 5.726831e+01 3.738672e+01 3.923739e+01 3.417421e+01 3.368057e+01 3.394741e+01 1.947421e+03 4.527531e+01 5.572921e+01 1.722946e+02 4.154026e+01 4.743745e+01 3.479146e+01 3.341884e+01 3.406127e+01
4.0 1.522712e+01 6.969163e+01 3.762341e+01 3.884583e+01 3.413856e+01 3.371500e+01 3.394309e+01 9.139863e+02 4.266458e+01 4.995814e+01 1.716087e+02 4.108084e+01 4.499713e+01 3.351348e+01 3.340489e+01 3.390160e+01
4.0 1.523354e+01 4.377940e+01 3.693600e+01 3.773194e+01 3.399022e+01 3.363433e+01 3.383658e+01 6.884088e+01 4.380371e+01 4.682614e+01 5.670872e+01 4.038406e+01 4.229804e+01 3.277691e+01 3.332504e+01 3.367379e+01
4.0 1.521998e+01 5.401883e+01 3.741846e+01 3.837016e+01 3.412573e+01 3.370027e+01 3.389367e+01 1.104545e+02 4.463247e+01 4.803111e+01 7.654066e+01 4.112911e+01 4.343217e+01 3.301111e+01 3.343491e+01 3.379063e+01
4.0 1.523951e+01 4.171222e+01 3.766058e+01 3.886231e+01 3.394603e+01 3.366623e+01 3.388320e+01 8.094714e+01 4.355165e+01 4.638249e+01 5.464676e+01 4.108012e+01 4.371037e+01 3.297030e+01 3.336788e+01 3.373625e+01
4.0 1.522060e+01 3.994048e+01 3.734852e+01 3.860006e+01 3.395312e+01 3.368398e+01 3.390448e+01 5.199596e+01 4.537395e+01 4.953182e+01 4.699494e+01 4.167604e+01 4.468286e+01 3.276374e+01 3.342356e+01 3.383853e+01
4.0 1.522114e+01 4.767773e+01 3.738989e+01 3.802162e+01 3.408212e+01 3.369252e+01 3.386879e+01 1.062930e+02 4.367423e+01 4.470431e+01 7.004866e+01 4.110865e+01 4.215825e+01 3.320823e+01 3.340041e+01 3.366479e+01
4.0 1.525507e+01 5.970292e+01 3.742896e+01 3.903868e+01 3.424241e+01 3.360647e+01 3.385933e+01 2.744833e+02 5.066334e+01 5.580703e+01 1.173774e+02 4.350369e+01 4.743593e+01 3.457860e+01 3.345855e+01 3.394558e+01
4.0 1.523819e+01 3.972227e+01 3.697361e+01 3.791495e+01 3.392141e+01 3.363482e+01 3.383730e+01 5.032019e+01 4.401601e+01 4.741353e+01 4.568004e+01 4.055929e+01 4.283803e+01 3.269421e+01 3.332724e+01 3.369075e+01
4.0 1.524507e+01 4.440045e+01 3.768903e+01 3.853799e+01 3.401272e+01 3.366646e+01 3.385534e+01 9.627665e+01 5.086562e+01 5.395982e+01 6.280079e+01 4.382847e+01 4.586494e+01 3.323823e+01 3.355405e+01 3.388984e+01
4.0 1.523326e+01 4.254699e+01 3.749624e+01 3.875995e+01 3.398065e+01 3.366246e+01 3.389254e+01 6.356853e+02 4.739961e+01 5.423666e+01 7.946576e+01 4.253187e+01 4.626968e+01 3.343249e+01 3.345015e+01 3.394713e+01
4.0 1.523312e+01 4.092169e+01 3.734157e+01 3.815937e+01 3.394050e+01 3.367753e+01 3.386182e+01 5.576802e+01 4.347049e+01 4.661475e+01 4.952238e+01 4.098221e+01 4.300186e+01 3.272034e+01 3.338150e+01 3.370969e+01
4.0 1.525327e+01 3.740717e+01 3.589586e+01 3.740717e+01 3.369386e+01 3.347798e+01 3.369386e+01 4.655594e+01 3.835099e+01 4.655594e+01 4.184374e+01 3.712281e+01 4.184374e+01 3.236118e+01 3.295826e+01 3.346940e+01
4.0 1.525543e+01 4.045713e+01 3.836963e+01 3.924175e+01 3.393700e+01 3.366777e+01 3.385912e+01 5.968854e+01 5.363759e+01 5.792873e+01 5.016431e+01 4.604323e+01 4.839917e+01 3.294700e+01 3.363548e+01 3.401153e+01
4.0 1.521990e+01 4.313341e+01 3.751810e+01 3.806574e+01 3.401430e+01 3.372859e+01 3.390447e+01 6.965849e+02 4.406273e+01 4.488207e+01 8.308403e+01 4.143975e+01 4.228654e+01 3.342356e+01 3.345683e+01 3.371258e+01
4.0 1.524481e+01 4.237757e+01 3.650276e+01 3.768451e+01 3.388212e+01 3.356368e+01 3.375792e+01 8.168424e+01 4.187613e+01 4.782051e+01 5.483825e+01 3.867659e+01 4.224364e+01 3.281791e+01 3.317446e+01 3.358922e+01
4.0 1.523354e+01 5.679708e+01 3.723163e+01 3.782683e+01 3.399043e+01 3.366611e+01 3.384545e+01 4.866797e+02 4.346658e+01 4.435459e+01 1.150008e+02 4.020089e+01 4.112401e+01 3.302773e+01 3.336472e+01 3.362893e+01
4.0 1.523922e+01 3.944957e+01 3.670052e+01 3.803687e+01 3.389883e+01 3.362550e+01 3.384870e+01 1.021398e+03 4.021103e+01 4.322468e+01 6.404720e+01 3.894996e+01 4.180340e+01 3.304146e+01 3.321990e+01 3.360698e+01
4.0 1.523614e+01 3.957915e+01 3.739130e+01 3.929768e+01 3.394838e+01 3.366167e+01 3.392606e+01 5.168235e+01 4.582825e+01 5.128629e+01 4.651605e+01 4.193681e+01 4.611839e+01 3.277836e+01 3.341067e+01 3.392100e+01
4.0 1.523009e+01 4.404224e+01 3.759853e+01 3.851537e+01 3.403444e+01 3.366369e+01 3.386332e+01 6.611060e+01 4.752846e+01 5.238639e+01 5.627808e+01 4.255991e+01 4.524482e+01 3.299417e+01 3.345609e+01 3.385071e+01
4.0 1.523849e+01 4.176161e+01 3.657626e+01 3.725249e+01 3.390030e+01 3.357659e+01 3.374776e+01 7.645483e+01 4.085140e+01 4.199259e+01 5.207992e+01 3.852574e+01 3.968334e+01 3.272670e+01 3.315869e+01 3.342117e+01
4.0 1.523054e+01 6.672032e+01 3.630954e+01 3.753555e+01 3.411008e+01 3.361965e+01 3.384024e+01 3.191122e+03 3.913677e+01 4.700731e+01 2.146840e+02 3.793611e+01 4.215451e+01 3.466273e+01 3.317409e+01 3.366547e+01
4.0 1.524957e+01 4.367088e+01 3.708960e+01 3.840095e+01 3.399930e+01 3.360777e+01 3.384678e+01 6.158204e+02 4.422008e+01 4.997772e+01 7.846763e+01 4.070575e+01 4.419627e+01 3.352753e+01 3.330284e+01 3.378126e+01
4.0 1.524290e+01 4.248756e+01 3.665221e+01 3.793814e+01 3.396202e+01 3.362158e+01 3.384466e+01 8.254397e+01 3.834843e+01 4.425744e+01 5.594328e+01 3.825881e+01 4.185841e+01 3.292654e+01 3.317082e+01 3.362997e+01
4.0 1.523891e+01 4.647236e+01 3.727601e+01 3.794569e+01 3.398921e+01 3.364019e+01 3.383559e+01 1.107462e+03 4.212722e+01 4.317260e+01 9.913301e+01 4.062515e+01 4.168489e+01 3.347256e+01 3.329293e+01 3.358385e+01
4.0 1.523875e+01 7.891424e+01 3.829127e+01 3.939481e+01 3.416187e+01 3.369824e+01 3.389495e+01 4.262616e+02 5.418145e+01 5.772496e+01 1.527379e+02 4.591863e+01 4.839988e+01 3.364053e+01 3.368558e+01 3.404920e+01
4.0 1.524540e+01 5.814605e+01 3.689202e+01 3.766887e+01 3.398098e+01 3.360542e+01 3.379481e+01 8.456031e+02 3.913568e+01 4.210312e+01 1.360544e+02 3.889585e+01 4.076323e+01 3.309580e+01 3.317046e+01 3.350093e+01
4.0 1.524797e+01 3.861120e+01 3.664081e+01 3.754955e+01 3.383606e+01 3.357463e+01 3.378632e+01 4.297373e+01 3.798445e+01 4.121138e+01 4.169891e+01 3.789146e+01 3.999162e+01 3.242569e+01 3.309686e+01 3.346756e+01
4.0 1.524513e+01 4.116271e+01 3.618029e+01 3.844409e+01 3.395322e+01 3.356105e+01 3.386370e+01 5.796403e+01 3.895125e+01 5.283623e+01 5.028830e+01 3.777300e+01 4.550361e+01 3.283657e+01 3.309401e+01 3.386486e+01
4.0 1.524675e+01 4.638150e+01 3.782728e+01 3.873145e+01 3.405165e+01 3.367027e+01 3.389162e+01 9.887795e+01 4.782710e+01 5.089833e+01 6.255519e+01 4.308352e+01 4.509108e+01 3.299997e+01 3.349377e+01 3.387489e+01
4.0 1.524875e+01 3.916358e+01 3.752764e+01 3.890484e+01 3.389052e+01 3.361795e+01 3.387376e+01 5.668558e+01 5.199523e+01 5.629346e+01 4.747082e+01 4.386502e+01 4.707794e+01 3.289072e+01 3.351247e+01 3.397795e+01
4.0 1.525767e+01 7.659704e+01 3.649291e+01 3.745536e+01 3.399118e+01 3.353878e+01 3.375159e+01 2.479300e+03 4.015505e+01 4.191397e+01 2.278305e+02 3.875157e+01 4.050035e+01 3.383531e+01 3.310398e+01 3.344354e+01
4.0 1.523328e+01 4.164654e+01 3.786066e+01 3.923775e+01 3.405416e+01 3.368222e+01 3.396475e+01 6.356304e+01 5.347207e+01 5.911817e+01 5.274385e+01 4.507592e+01 4.858021e+01 3.317248e+01 3.363092e+01 3.416673e+01
4.0 1.524424e+01 4.502498e+01 3.639160e+01 3.709349e+01 3.394447e+01 3.359266e+01 3.378616e+01 1.417023e+03 3.932468e+01 4.059558e+01 9.372749e+01 3.814563e+01 3.936851e+01 3.320826e+01 3.315192e+01 3.344411e+01
4.31 3.591315e+00 2.063494e+02 2.043926e+02 2.063494e+02 1.365684e+02 1.360812e+02 1.365684e+02 7.593362e+02 7.442949e+02 7.593362e+02 4.942382e+02 4.858688e+02 4.942382e+02 1.596367e+02 2.511338e+02 2.536062e+02
4.31 3.593160e+00 2.053299e+02 2.042895e+02 2.053299e+02 1.363389e+02 1.361572e+02 1.363389e+02 7.327336e+02 7.270101e+02 7.327336e+02 4.850883e+02 4.813722e+02 4.850883e+02 1.586360e+02 2.491104e+02 2.501135e+02
4.31 3.583044e+00 1.971263e+02 1.972544e+02 1.971263e+02 1.343773e+02 1.344087e+02 1.343773e+02 6.184338e+02 6.157699e+02 6.184338e+02 4.363602e+02 4.360780e+02 4.363602e+02 1.460092e+02 2.344413e+02 2.347026e+02
4.31 3.607968e+00 1.978692e+02 1.979983e+02 1.978692e+02 1.344557e+02 1.344970e+02 1.344557e+02 6.453101e+02 6.492238e+02 6.453101e+02 4.446142e+02 4.461321e+02 4.446142e+02 1.474500e+02 2.384062e+02 2.379847e+02
