PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.31 3.413315e+00 1.459869e-03 1.425147e-03 1.459869e-03 2.338210e+02 2.310921e+02 2.338210e+02 1.483597e+02 1.484486e+02 1.483597e+02 1.904399e+00 1.828188e+00 1.904399e+00 2.402022e-01 9.249353e-01 9.548666e-01 5.855136e+02 5.695755e+02 5.855136e+02 7.378372e+01 2.894141e+02 2.933096e+02
4.31 3.376823e+00 1.467157e-03 1.448344e-03 1.466021e-03 2.264393e+02 2.260876e+02 2.264935e+02 1.453331e+02 1.462810e+02 1.453250e+02 1.776307e+00 1.773736e+00 1.777301e+00 2.184233e-01 8.973461e-01 8.891120e-01 5.544738e+02 5.526617e+02 5.547248e+02 6.874918e+01 2.817090e+02 2.797939e+02
4.31 3.345772e+00 1.464348e-03 1.439741e-03 1.464348e-03 2.180584e+02 2.178339e+02 2.180584e+02 1.449348e+02 1.455513e+02 1.449348e+02 1.582498e+00 1.575183e+00 1.582498e+00 2.090913e-01 8.235485e-01 8.255867e-01 5.075666e+02 5.068264e+02 5.075666e+02 6.841948e+01 2.707427e+02 2.701509e+02
4.31 3.340520e+00 1.468290e-03 1.447937e-03 1.467891e-03 2.230892e+02 2.222477e+02 2.230892e+02 1.469845e+02 1.480136e+02 1.469845e+02 1.646228e+00 1.623064e+00 1.646228e+00 2.034561e-01 8.549492e-01 8.577336e-01 5.262725e+02 5.211898e+02 5.262725e+02 6.593772e+01 2.787993e+02 2.779813e+02
4.31 3.322045e+00 1.519275e-03 1.489990e-03 1.519275e-03 2.323173e+02 2.321775e+02 2.323173e+02 1.497188e+02 1.500501e+02 1.497188e+02 2.060996e+00 2.058249e+00 2.060996e+00 2.733434e-01 1.068875e+00 1.068479e+00 5.984314e+02 5.981027e+02 5.984314e+02 7.831139e+01 3.065195e+02 3.061133e+02
4.31 3.413745e+00 1.452235e-03 1.428770e-03 1.452235e-03 2.148842e+02 2.145508e+02 2.148842e+02 1.417926e+02 1.427462e+02 1.417926e+02 1.624524e+00 1.606925e+00 1.624524e+00 2.091386e-01 8.241661e-01 8.258778e-01 5.104819e+02 5.072257e+02 5.104819e+02 6.718654e+01 2.662889e+02 2.653163e+02
4.31 3.372447e+00 1.452037e-03 1.426451e-03 1.449493e-03 2.172681e+02 2.170242e+02 2.172681e+02 1.438999e+02 1.451433e+02 1.438999e+02 1.820771e+00 1.782373e+00 1.820771e+00 2.301924e-01 9.386996e-01 9.475855e-01 5.351076e+02 5.291860e+02 5.351076e+02 6.822672e+01 2.814421e+02 2.808549e+02
4.31 3.419155e+00 1.454363e-03 1.423143e-03 1.454363e-03 2.156369e+02 2.156680e+02 2.156369e+02 1.420800e+02 1.430083e+02 1.420800e+02 1.716244e+00 1.734237e+00 1.716244e+00 2.211475e-01 8.837723e-01 8.695836e-01 5.232983e+02 5.258454e+02 5.232983e+02 6.879244e+01 2.732355e+02 2.705017e+02
4.31 3.451466e+00 1.419432e-03 1.393008e-03 1.419432e-03 2.180651e+02 2.170315e+02 2.180651e+02 1.420432e+02 1.423777e+02 1.420432e+02 1.758556e+00 1.740287e+00 1.758556e+00 2.204998e-01 8.778346e-01 8.818908e-01 5.341640e+02 5.295579e+02 5.341640e+02 6.810838e+01 2.721022e+02 2.724001e+02
4.31 3.442583e+00 1.452406e-03 1.444437e-03 1.452185e-03 2.208452e+02 2.211725e+02 2.208731e+02 1.423239e+02 1.434990e+02 1.423985e+02 1.857991e+00 1.864745e+00 1.858262e+00 2.295382e-01 9.347618e-01 9.250140e-01 5.537129e+02 5.551632e+02 5.537915e+02 6.905762e+01 2.808302e+02 2.782852e+02
